,customer_id,predictions
9643,7f02dc707b74d8c8c76dff8b724905b338f82d1882b74ed7c6cab62701a2f264,"[399201025, 399087042, 399201031, 399087015, 399201002, 399201035, 399201005, 399087054, 399201042, 399201045, 399087029, 399087030, 399201022, 399201023]"
9644,7f0649b802f98f4d9583d13144c90a75b1f22a72b33507a308abdb68869bbe5b,"[429322004, 429322007, 490473004, 356289076, 453491005, 509688001, 408664009, 304786005, 516000086, 304786007, 516000087, 304786006, 516000090, 516000098, 516000101, 429313002, 500134001, 500134002, 481110008, 506379003]"
9645,7f0ac4394297dc4a885d3b9277ba526cbbfbf7fb7cae465b256ed8e55b864f03,"[349301025, 349301028, 349301029, 349301045, 349301047]"
9646,7f0cfb13aa266991b6205240161fa304a960fb46d0c21f2efe26d6567079f9de,"[305304010, 365058001, 392168018, 305304019, 305304020]"
9647,7f0e18d9de77edbd2bed5274850ffaba2a9f1642cdf18beb032392ebd93e13af,"[212629031, 212629032, 212629004, 212629040, 212629047]"
9648,7f1329d7770a880ed5899e3edc1fa150793959729ec1b5b8730f1aa206d94d14,"[278811009, 278811010, 278811011, 278811002, 278811006]"
9649,7f17a218e0a68edfa07b384e2b8ea5d51414c66f82f1c601d8c7c2f4651fc9f4,"[488697028, 488697030, 488697004, 488697006, 488697013, 488697015, 488697023]"
9650,7f17c1e507b71f3334f7d16240ee2e326654dc3083d484a6ac32c8887b2353f7,"[493652001, 509669009, 508206001, 509669011, 506379003]"
9651,7f20e9ada6b4abe697cead786d5efd24ad90ed76a5bc90700320d8e5fc2c9f49,"[266168003, 250099001, 432566001, 201219001, 217727003]"
9652,7f27ff39dd60a2a9340642ae43c5df3858f4eabfb9453ab56f63d7f267a70e21,"[407653001, 478641001, 488682003, 292453015, 357751002]"
9653,7f2ad0cbbf28316a4c145434d24aa2a0fe1cada82f4589b14d89ac4fe882c289,"[253448001, 253448002, 253448062, 253448056, 473954006, 473954008, 253448059, 473954013, 473954014, 473954015]"
9654,7f342778e45e914ab59bbf7c1b032253d7aea04f71b47244109499fe827de303,"[372860002, 372860043, 160442007, 160442042, 160442043]"
9655,7f39e915a7df3fd1488ecc761e17e8b90b499d2e92bb403b015017a435470bd0,"[372860001, 372860043, 373493009, 490473019, 372860063]"
9656,7f39f263a9b42ea5b7729ce6556ab71e95879eea4d9b008ba198a28aec48409e,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9657,7f418c6225a6a9498d27e0a84f214a0ab742ec701b5ccee764f9b63abfdcf5ff,"[464297030, 464297031, 464297033, 464297021, 464297022]"
9658,7f4310835dfbb8d52f4124e19783d373d36405a8cb4ac818eb0ce4e1452f00fe,"[351484034, 351484002, 351484039, 351484009, 351484042, 351484012, 351484013, 351484014, 351484026]"
9659,7f433d46d4b13c4adc338c1684e42bce140d4f6f46fcbe2232ad7a50965c9e48,"[373506018, 373506019, 372860002, 372860076, 373493008, 373506004, 372860052, 490473012, 373506008, 373506011]"
9660,7f449a46ab9077d47f239d1ba191e3181c465036a75e48c0e03a62311f44b7c1,"[508318016, 513699009, 495573006, 505882005, 505882006]"
9661,7f451e846282dfa8325f5507ac242670d010552d5127c49c203761bb49c2abc9,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9662,7f468b3ca5cb400f9d3a346f6ef0e09b4d0f1422209fa802fa861d5baa36f184,"[429313031, 429313002, 429313013, 429313021, 429313023]"
9663,7f489c20d7d65751baac5bf30ea9cddd7bd1632f652a9220337252760a84064a,"[294008002, 294008005, 294008040, 294008050, 294008056]"
9664,7f49954c797a1dfc0d649da86f930d35f98f76acabf86661e01ebbd92fe7a331,"[349301025, 349301028, 349301029, 349301045, 349301046]"
9665,7f4aa868bdc42f0031b77b5f45788f80e8f08e2923b2aa154958fb50cc9a7929,"[375248012, 375248021, 198714006, 375248028, 375248029]"
9666,7f4b543fba9a155ed6256ca9000fbb6e02364f3a9f6c46129c0344eebd2a677e,"[399136034, 399136073, 399136027, 399136060, 399136061]"
9667,7f4c1de7819b7e2f719898fe2d83a306315332f0c298c6cc84c34fb6e8a643ff,"[448509024, 448509035, 448509014, 448509015, 448509019]"
9668,7f4c75b1c53014ff21a4130c1c8820b145345a847e2a4b07a3b689fd14250192,"[372860002, 372860076, 373493008, 372860052, 490473012]"
9669,7f4f1ef90fd60086da63c4d2bed2b8947f9168f742ff13c75c344ed262b3a991,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9670,7f528af01dc17064197053a498ee367744a26272cb43bbbdc0a7f47e9cd76473,"[377277024, 377277031, 377277001, 377277034, 377277037, 377277014, 377277018, 377277023]"
9671,7f56eaaa36cd45a59d71c652c1584cb61e237da54782a3d2889eade76d111ba2,"[397688006, 457722001, 476366004, 457722005, 457722015]"
9672,7f57e085cf29b0594d4c09a57933b0a3f16a1b0221d587477284d71ae09ab694,"[519583008, 519583015, 519583033, 519583034, 519583035]"
9673,7f59ed72ac5aad9c7bf995c33470777b58234353a1621420ba28b360ac10e830,"[496762018, 496762020, 496762022, 496762005, 496762015]"
9674,7f5d76e5a72a1a7aa963e9868fa55b11c8fe26afcfbc3f3b5e49728f50db39c8,"[179123040, 448509024, 448509026, 237032003, 457892003, 457892005, 448509028, 129085001, 448509014, 448509018]"
9675,7f6172975c80ce93d24766b38118afe40b92e1b016b67df4ff6d23987720e310,"[253448001, 253448002, 253448056, 253448059, 253448062]"
9676,7f643e6db6f146b811d86ef1e0a41964c0deb6b894c76122fb88074385a43d88,"[372860063, 278811009, 372860001, 278811011, 372860043, 373493009, 278811002, 490473019, 278811006, 278811007]"
9677,7f64d738c05acffed0b99e8fb1729601f0da0538c519b6977165c50b3c98466d,"[309864010, 309864011, 309864012, 309864014, 309864016]"
9678,7f68c74567e5901b7943087f1c1376c3a2cf10f86bf47fdea18d88b89faafbd5,"[373506019, 373506024, 373506026, 373506001, 373506008]"
9679,7f69e0028a5c6836c1ef07fc5b1bcd9929db356e7f5b77d2e2d265d7de739bfb,"[473954005, 473954006, 473954013, 473954014, 473954015]"
9680,7f69eede205387e4802847bfe0486219203e14eae3e584cc9ca7f645ddeed3b4,"[237347011, 237347060, 237347035, 237347004, 237347037]"
9681,7f77e282c3a473968aac79d115c83c6ade9efa899b02474f676cdd7baba0823c,"[212629031, 212629032, 212629035, 212629036, 212629004, 212629040, 212629043, 212629048]"
9682,7f79b00fae173e705273f530ad6acbf047673c1bf055a4b06c105bc17c17ea68,"[294008005, 294008009, 506166058, 294008047, 294008056]"
9683,7f7e2d74edb413c0fbe7e7283ed1b309b299b5d26e783105fbd0430a30b0546f,"[237347011, 301656028, 301656029, 301656017, 301656018, 237347060, 301656026, 237347035, 237347004, 237347037]"
9684,7f84f3a22cefa28321e6d9bdcf300548aae272156d88bc5226294be627f89ad6,"[456163049, 456163022, 456163087, 456163028, 456163030]"
9685,7f8cb999557835a43504be891b61a6d6595e2bafd3178a2c7c37cce74bb12735,"[509091010, 509091023, 509091025, 509091028, 509091030]"
9686,7f8fc216399b113c1b4623401076f9da798c2fed600a2d376e90795e9f1e891b,"[240561001, 432566001, 417951001, 201219001, 417951005]"
9687,7f946ac311f3710af773b443b81352d9ea013dfd1f490ca411b0489ac0883aa6,"[408875009, 351484034, 351484039, 408875016, 351484009, 408875018, 351484013, 408875030, 408875001, 351484026]"
9688,7f9641ecd96176e63ce3d6c69240636ec273c090409b46947674f03aebce4c7d,"[351484002, 351484039, 351484009, 351484013, 351484026]"
9689,7f9be25984915f545885cf0316ebec64ec029047d9a855f7e8d83c1bbe38c86a,"[507910020, 507910021, 507910026, 507910006, 507910008]"
9690,7f9fc9533c4f4b9b79891516b0b7e18fe6b88da948115424020d7335862a67d8,"[243937024, 266873001, 408664010, 266873006, 265630006]"
9691,7fa3e94bd01c8eaed0e7be572efae8d63f2bbadbb9fbe40c6fa6ca58cf3e13ad,"[372860002, 372860076, 373493008, 372860052, 490473012]"
9692,7fa4f2ec2917586324cb54aa057057f770fa069a9cdaaf67ad517b61a999c577,"[278811009, 278811010, 278811011, 278811002, 278811006]"
9693,7fa7f10a465ccbcb2ce99048a3952bb4888f16727fcfc3e0fc8a4e22136edae1,"[294008005, 294008009, 506166058, 294008047, 294008056]"
9694,7faaf6057b73b38ad22363981b1dbca8b0efc80621d7410b119228077e1e1eba,"[307239010, 278811011, 479167005, 351933029, 307239001, 479167002, 351933051, 479167004, 307239005, 278811007]"
9695,7fab7c304c0d49ee13e52de67588a3bcd5d9f9a427c02ff66943935117c8de78,"[519583008, 519583015, 519583033, 519583034, 519583035]"
9696,7fb41653d573881e7bcbf7a9ca2736e424401e11d8a0d03269607691bc65cbfa,"[212629031, 212629032, 212629036, 212629040, 212629048]"
9697,7fb93a8a1b498808a621a91db06255af452382b181778fea5729e91fb45a0a00,"[495573005, 505882002, 505882005, 508318010, 473954013]"
9698,7fbdeea157d1a39cf17b9e8763393657e78662fed7f698f803789168158759b9,"[408875009, 408875010, 408875016, 408875028, 408875030]"
9699,7fc51d407ba23f3acc483b210ea17584ede958d5aa528eefd1dfd20a8f74d586,"[307239010, 278811011, 307239001, 307239005, 278811007]"
9700,7fcae6863ca5cf00b188b98c7e27f8f5cdc699c7a2b93a8a95ef552c830d2970,"[253448001, 253448003, 253448056, 253448059, 253448062]"
9701,7fcb08d149d4e5dd674b788da603085586dd6016ee4779c919fa3f39bf659518,"[179123040, 237032003, 457892003, 457892005, 129085001]"
9702,7fd0607ac3b4f227359fcc3c66d475611f1fa63bef6c16827872ed4245842f4b,"[372860001, 372860069, 372860041, 372860073, 372860043, 373493009, 372860052, 490473019, 372860062, 372860063]"
9703,7fd32195ca985946552133b276ff48d34387a01e39af22a7788dfb9003b2a6cb,"[369796032, 369796035, 369796004, 481777003, 369796027]"
9704,7fd68297253f192223c0d7cb22a124555029672e7ab2bf35a92cfc2adaa7d6fb,"[301656017, 301656018, 301656026, 301656028, 301656029]"
9705,7fd7d14f47197b416568cc42e88fcf9692c2849a3ecff2dad6308bf4c017276d,"[470789028, 470789030, 470789031, 470789012, 470789019]"
9706,7fd7f29859fb87e7715bc76a613c65d11357ad4257d5b2a0506c102f7631e2df,"[212629035, 212629004, 212629040, 212629043, 212629048]"
9707,7fddb89ab4188cf5042a5c22a9de37be0b73a699dd20883b28507b00cd5b5226,"[349301028, 349301029, 349301001, 349301041, 349301046]"
9708,7ff84fe29976f8b83606cc19eddfb97ef9afa0b2f679588e5e3b1ad35615359f,"[351933029, 479167002, 351933051, 479167004, 479167005]"
9709,7ffa6f7071bbe1e1b30d1cdb1a312d9cc74e49b873b17e237c3883868c479296,"[464679016, 483093001, 335037004, 335037005, 426199002]"
9710,7ffb2850c167623d586f4f873222fe16cd85a493ccaf8c5ef349f4820027bee5,"[212629031, 212629032, 212629004, 212629040, 212629047]"
9711,80016f6b60b18bdc77efca32c825dd53842e4b6a54f20030b810f1831cf1505a,"[464679016, 483093001, 335037004, 335037005, 426199002]"
9712,8005741c9ea8d354d4f856fcc75706d2f5e3a2fcd00487864ebb93ee3e8b26dd,"[517729093, 517729098, 517729099, 517729103, 517729017]"
9713,800837a2b342733ebb64a42f9b46bd8b509f0e6fcdbc247f44bf563dcfe46fae,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9714,800877c6051444dd65d6ac432386b963084b8e448ea92f2b5a63ced5cc3fc953,"[506098016, 253448003, 325087018, 506098006, 506098011]"
9715,800bb0311fc498775c495f09b7e879cd06b76639d89764068f6eb13bcd35e69a,"[399223052, 399223024, 399223025, 399223026, 399223035]"
9716,800f01a28d11a4f727d4aaaedd1866f495b09a7ae103824add280b41f5a14a47,"[449570050, 483093001, 449570063, 441386001, 449570067, 441386008, 441386013, 441386015, 426199002, 449570014, 449570015, 449570020, 517585001, 492897002, 449570035, 449570036, 449570038, 449570041, 278811002, 278811006]"
9717,800f120ca49c7b04b46377caca602008ecae7f53a35a3e48fa7c055eed022946,"[380609036, 380609037, 380609038, 380609008, 380609021]"
9718,801101b7654955e7fca9dfdba8401d046db782831da0b89fd0f8ce79fbbb026a,"[406724001, 406724012, 406724016, 406724024, 406724028]"
9719,80131c63820589e9b220fccf63232df6ef7b8080315e1f802dbcfa5b864ba3ce,"[519583008, 519583015, 519583033, 519583034, 519583035]"
9720,8018465c3101c3da6751d9d9d82327072b945fe9c17b1f6a38d4ab4e3b6ace6c,"[495573005, 505882002, 505882005, 508318010, 473954013]"
9721,801fd2b87265a92a5b7ba1d29c390a5c744e0a0575195e0fffac7bf963d18ddb,"[501620010, 501620012, 501620013, 501620047, 399223024, 399223025, 501620016, 399223029, 399223001, 399223035]"
9722,80212f394be9a39066afb382eab5be563e5f7074dcefbf2f4a856f05fed46579,"[484398018, 484398021, 484398026, 484398062, 484398005]"
9723,8022bd66ea6aba5c0eeddc180724ff4b9a3d413db591bf2a499d8763ef096253,"[294008005, 294008009, 506166058, 294008047, 294008056]"
9724,80282b0e1aa004db17ad2ffa8800d78671826cd9c889282ef524ecee879cdead,"[408875009, 408875010, 408875016, 408875021, 408875028, 408875030, 408875001]"
9725,802a5e3473340144d243aadcad92c195b63655442d1583f2b2d89a4b80e53f29,"[351484034, 351484039, 351484009, 351484013, 351484026]"
9726,802daaaa5d81f841cd4f2fd5f9b6a4f8f938bb1509343c1a7aa230e17e19c6f5,"[253448001, 253448002, 253448003, 473954008, 473954005, 473954006, 253448056, 473954013, 253448062, 473954015]"
9727,80314f89445c3c887821be8cbd69ac6060395091f233125184cf4136171a487e,"[399087042, 399087015, 399087054, 399087029, 399087030]"
9728,80329fe7f5bca08db03a78ae5096a266b7163ee29fd3670509e604e9778690b8,"[179123040, 237032003, 457892003, 457892005, 129085001]"
9729,8032ee31a78faad8faa68d3a304434836b393e792f6184930ab0fa64cbfd652b,"[506098016, 253448003, 351933029, 325087018, 351933051, 506098006, 479167002, 506098011, 479167004, 479167005]"
9730,8037e9ef801aada6c1c4fe79d7a94fae7742e6de5c51d3162fb6691754a251ea,"[252298016, 252298005, 252298006, 252298014, 252298015]"
9731,803b0fb02d57030d7e2e1360349819099b8b6d92666444576e2df5941c965c08,"[324963051, 324963052, 324963035, 324963036, 324963007]"
9732,803d6944f26d71182ee154fae6148b0cf74988ca6f0309945e59a4c284c37683,"[470789028, 470789030, 470789031, 470789012, 470789019]"
9733,803d907ffc214bda0e7aadc7e49f0386c205496e72eba774863b6119ac356b76,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9734,803f037bdee2b6622ab372036d809398bba1974df390bb0b1c9dc8c06e009b4c,"[399201024, 399201025, 399201031, 399201033, 399201002, 399201035, 399201042, 399201045, 399201022, 399201023]"
9735,803f273488e67103d8c83188719b8e570a9b36fdd36fc3b20df0c5ac63a0ed15,"[475791036, 475791020, 475791038, 475791004, 475791006]"
9736,80497b04ba08ad475b46f61f85c281dddf30b25fdc8b11cfcf61057bc7982aa1,"[470789028, 470789030, 470789031, 470789001, 470789003]"
9737,804a68064e8fb76e4ce6da717f4b4bc3e078f2feb0f23c022f5ea125b20282ea,"[399061026, 399061028, 399061033, 399061040, 399061012]"
9738,804b57a003a6d12963382df5124ba1e3a9c16d9f62f817dde25ee65f593960d0,"[262277026, 469562050, 262277029, 262277009, 469562006]"
9739,804c9a58640c91cd37d6fb3a380e60b7383510e0f93f7f16e2bc4b43de0c844e,"[406724003, 406724020, 406724022, 406724025, 406724028]"
9740,8053c9a31d029a96cb2b887b7a3039090940f61b8142e3aa0c88ac6b2385c162,"[448509024, 448509026, 448509028, 448509014, 448509018]"
9741,80542fc2d38f17c9255e466901632a5a37d48aa020dbbc71f27ba844c513be49,"[488697028, 488697030, 488697004, 488697006, 488697013, 488697015, 488697023]"
9742,80607d01b53f0ad14f5fc491c9f47aefbe35ed2749eda85098fd629e1a433cd1,"[474471009, 474471010, 474471019, 474471021, 471714005, 471714037, 471714009, 474471002, 471714013, 471714014]"
9743,80618ccc1348e887cf5fb2c84ffc84dc09e435b83a16ab2ae2ff0560c40a0ee8,"[493652001, 372860001, 490113019, 372860043, 490113004, 509669009, 508206001, 509669011, 373493009, 490113015, 490473019, 490113018, 506379003, 490113017, 372860063]"
9744,80626e670eecd0df96fe472bbbeb98a3a33d260e4425df9196c9315553afc7be,"[489435009, 489435010, 489435012, 489435014, 489435002]"
9745,8062e537e7fc231df41ee827004811ac7bf47de974fd4da767daddf9e1e99142,"[386859019, 479294002, 386859027, 386859037, 386859006]"
9746,8074a9da1d6466057869847fd621e94307e0fd31eebf85a059187082895c0306,"[470789028, 470789030, 470789001, 470789012, 470789019]"
9747,8074bfaecf4a4effaac8d08a60e51a22dc5413db3db4cbcf75ad772ad392063c,"[337991009, 337991010, 337991001, 337991002, 337991006]"
9748,80760bb9386fcc8ca23151e37f5c40c86905e4a68641aa88ac727375ea9ba1d4,"[489435009, 489435010, 489435012, 489435015, 489435001]"
9749,80763117214dab9febb14274832ecaa907b17b20182cb46a04b11213057dde9b,"[214844001, 214844003, 214844004, 214844008, 186262006]"
9750,8076cde374752d4b4b6324e8d1aaa7829d813d3f990a7839660d545adf457782,"[429313031, 429313002, 429313013, 429313021, 429313023]"
9751,80789b0c47b3600aaf18e90a70364b751da3bcf42c41ed74391eee5b35e62950,"[372860001, 372860002, 372860043, 372860076, 373493008, 373493009, 372860052, 490473012, 490473019, 372860063]"
9752,80804a2783eb8783921b6a81e0cee0e475effe731820e891f41afd41d5ebf1c1,"[349301025, 349301028, 349301029, 228257001, 228257003, 228257004, 228257005, 228257008, 349301045, 349301046]"
9753,8081e699ccc28f1924b615d6d81a8ddb0489bf80932519897122e668568bf44d,"[372860002, 372860043, 160442007, 160442042, 160442043]"
9754,8081fa70df70c95ce643108fbcb5a8af4e834a7bde457173d2b1fce5b89bb56d,"[341782018, 341782023, 341782032, 341782033, 341782043]"
9755,80825818a75bbee86902e0664f5e4247197a4ed8587f2f8f12a96b56611a2d30,"[373506023, 373506025, 373506026, 228257001, 228257002, 228257005, 228257003, 228257008, 373506001, 373506008]"
9756,808263be83086bf0309887f3af66c6fb7533b31ad6af135a7f4c635492968d02,"[349301025, 349301028, 349301029, 349301045, 349301047]"
9757,80879008f0ad5e0edc34bba3f4bd316763b9b0ca433ad08615d75395db9a8174,"[179123040, 237032003, 457892003, 457892005, 129085001]"
9758,808aeca7742173b952c24ef837e1bb41d7b9c3a8f93d1b0ccce297022402674a,"[316441033, 316441034, 316441038, 316441011, 316441012]"
9759,808ba4b40977e4dab7eba798b197fc0d2edd9ee96c7e5c566f36946a69b95505,"[451744001, 451744005, 451744006, 451744015, 510618004]"
9760,808e16f9fe6865e1296d57ea01a1c3d3acf604a3398d7d6d8abf8f05675574f4,"[488561027, 488561032, 488561003, 488561036, 488561015]"
9761,80968fda992791ef43e5944e0c86c1b418e89ecf760f34c1eea479ebfe5e6f99,"[473954005, 473954006, 473954008, 473954014, 473954015]"
9762,8098c9fbd968785da987696b7325f2874ef1858d5898c0d39c87dcd07f675c22,"[349301028, 349301029, 349301001, 349301041, 349301046]"
9763,809cfc15d3032b3a2d2f5668c724ed9fa167a1ec61cd7c04c18f68341077eac2,"[457892005, 129085001, 316441001, 506110001, 179123001]"
9764,80a591017c5e31d2f2e9c1693b94a46c57ed08c815374caabca8bad65257155c,"[457892005, 129085001, 316441001, 506110001, 179123001]"
9765,80a5fadced2ffaa7b1227ce3c6b703f6c56e9ef682ef882586b9aac0853ab3bc,"[474123009, 474123014, 474123016, 212629035, 212629004, 212629040, 212629043, 212629048, 474123001, 474123003]"
9766,80a7e725336e219d175ffaeb7085bd6448f98c9f0d8dca441541bae0b7d2d60b,"[470789028, 470789030, 470789031, 470789001, 470789003]"
9767,80a99894b180b11066b396b229f4c3b07eae713c3a9b648b48e9b25135d47399,"[456163011, 456163050, 456163090, 456163062, 456163002]"
9768,80aa9ee9b51601cb3fb284732abf9aa5302ff928941c09c97dd8b68576e14468,"[470789028, 470789030, 470789031, 470789012, 470789019]"
9769,80aead0d2c4ddf0d3e8acbec764ad2df91c44f780f24bb76f2c7fa6a5c19094e,"[399256002, 399256003, 399256009, 399256013, 399256023]"
9770,80b1d53142ba5675c36be2a6e7a5fb3d04c1747ed90d49762f9a4ea601dc05d7,"[278811009, 278811011, 278811002, 278811006, 278811007]"
9771,80b1ec8d02705287aea021b1ce5f97ab655f1fcbe6f451cc491fff1d08078c3e,"[305304010, 365058001, 392168018, 305304019, 305304020]"
9772,80b5c600099df86db272a7d14ce8c3d7c5d5197cf2aabe6c645d94a84fcd0d3c,"[367372001, 194037001, 111609001, 234421001, 324946001]"
9773,80b9429e71f4bc46fae1bf1a42a7800546249bd0e8d04d1101332349ff91ac16,"[448509024, 448509026, 448509028, 448509014, 448509018]"
9774,80b9af62641d8fdfb6bbbc34b876fd7e53cec10e4232dc79eafde36cc11afb04,"[372860063, 488697028, 372860073, 372860041, 372860076, 488697006, 372860052, 488697013, 488697015, 488697023]"
9775,80ba8d2b1899f245dc0415187ccbb186c4a445b307663925693179089e2b0234,"[519583008, 519583015, 519583033, 519583034, 519583035]"
9776,80bbff78e89739005c34bf1d2fc67c35d3284a556a97b6e8778b8a403ed5ba0c,"[294008002, 294008005, 294008040, 294008009, 506166058, 294008047, 294008050, 294008056]"
9777,80be06ed5029fdd183ae245945a0a7048fa10d2761fb2f5ae9b891f43a4105b3,"[448509024, 179950017, 448509026, 448509028, 179950001, 453358002, 467738001, 448509014, 448509018, 516951003]"
9778,80c17a1756f9ccfa222ba273f6e808b1e7811aa2c45c42ae558acb51db9edee6,"[372860001, 372860002, 372860043, 372860076, 373493008, 373493009, 372860052, 490473012, 490473019, 372860063]"
9779,80c23a5ec5a82df2a1c3d42a385412ccea0fb3e4f32ba6dee6814925ea5860f4,"[399256001, 399256002, 399256003, 372860001, 399256009, 372860043, 399256013, 373493009, 490473019, 372860063]"
9780,80c26742a3bd3026ca0717953b76835126932d5678f5febdbe4a0ac1b2149d6d,"[214844002, 214844003, 214844004, 214844008, 186267001]"
9781,80cb0bcf8fe043e45f97c937b69895593a02635fb1a0d98178cfb551d771fe1a,"[372860001, 372860043, 373493009, 490473019, 372860063]"
9782,80d57cae1709834bd448f77ee366decb735bcd4a01ff1b71fef3196313d3dc0c,"[456163011, 456163013, 456163048, 456163050, 456163084, 456163090, 456163028, 456163062, 456163002, 456163034]"
9783,80d9446398fabdd124717f39fae94fcfdacb12aad0af7d7e227be21833261997,"[411413002, 411413014, 411413017, 411413020, 411413022]"
9784,80db46d4500653eb5b85826bd8cb4e33113b6099ec11255ca67f07edc31b9a59,"[253448001, 253448002, 253448003, 470789028, 470789019, 470789030, 470789001, 470789012, 253448056, 253448059]"
9785,80dca20a5db3862471469d7444eaa538cef1433dd082a11fa81dafed86899904,"[179950017, 453358001, 453358002, 179950002, 453358003]"
9786,80dd7e35e31877af9e6d5136810ca11240526632e7dc926ea4e1df0f0c7f8719,"[399136034, 399136004, 399136073, 399136027, 399136060]"
9787,80de28252b76abd99fc4bb30e2fd8ee925ddbf913ee7082d42afd5945e742a1f,"[372860001, 372860043, 373493009, 490473019, 372860063]"
9788,80df8796844cf9608aea7cb17922cb3182f9c7be00b82d4455ba5e0371ffe2c2,"[399223024, 399223025, 399223029, 399223001, 399223035]"
9789,80e43f14cd0b3b740f162dfab87c0e2ea1760f4531e80062403a8547bfcfa3b3,"[399061026, 399061028, 399061033, 399061040, 399061012]"
9790,80e4e1ebb7b43f5d646aec9b83b603e19b5e9abcbf159ca3a0704f52cdc8afc6,"[326885026, 326885027, 326885032, 326885036, 326885022]"
9791,80eaad2e4432a294d6adb7356568d440ceb9c7c6ec4c5d8b6b6fad662e090247,"[270375005, 215303002, 270375004, 215303005, 270375006]"
9792,80eb0f32cb347fb0618b1d142dbe0ba149dd56914ba2dfd1cd8a9d905679525f,"[448509024, 448509026, 448509009, 448509014, 448509018]"
9793,80ed2da65073cf2405d81187f44684a2202ef238b0c7d44a06575a11d09e4620,"[504152001, 504152002, 504152004, 504152011, 504152012]"
9794,80edbd78724de80ce4f14eeb9caccb3050a8607a1a4de9881dd8bb0011a76a7a,"[399201025, 399201002, 399201035, 399201042, 399201045]"
9795,80eeb9e948954e09a0a1f1379090bcff729b10041753b1c732edfbf1a17d5b75,"[472844004, 215303005, 270375001, 215303002, 270375005]"
9796,80efcf0c22a88283a1ffa2acf9de2ed6f999d9306042868db7b36c6d37367fec,"[399201025, 399201002, 399201035, 399201042, 399201045]"
9797,80f43de2eeaf42fef4496891a53fb89f341160e19ea9146b996fc66aabf052c3,"[452898019, 452898020, 452898029, 452898030, 452898031]"
9798,80f9cd75e1220bd4f4aff6286a207d689aa2cd7f68333c057d9e75da153f2ca2,"[372860002, 372860076, 373493008, 372860052, 490473012]"
9799,81085d4a5db1e91d76c6805ed71e338df9663bb4802e99f4b608f106a3c4aba1,"[451744001, 451744005, 451744006, 451744015, 510618004]"
9800,810fe161bf900c295de2393c671023daa5191326d02d5620df5f1f6cb534ac59,"[506205001, 492245009, 510283001, 497247004, 256511038]"
9801,8115a3bbc5a21a5a75cf3fc7f05528911b360b908f8160af9f5fd54f05198d79,"[490113015, 490113016, 490113018, 490113019, 490113020]"
9802,8119ed2e5e0f4139479cbdd9491dea99c2fbd8e7bf58d1fd80b1ed3d0d6cc8f0,"[294008002, 294008005, 294008040, 294008009, 506166058, 294008047, 294008050, 294008056]"
9803,811b2fbc47b1c829f9c59ce2af434b385b991cf7ae8626349c154eadab4df05a,"[485544004, 485544021, 485544024, 485544029, 485544031]"
9804,8120ecd7be23caed261730c31d1179db19058ef59fe989fc504bc20f00dbbbf8,"[470789028, 470789031, 470789001, 470789012, 470789019]"
9805,8128af0bbcedc795c90f8b302aaef94b34ca181232dcbd387693bbdb619d9cba,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9806,812c2962460313fc70451d8b72a56bd5848f8b0164de408cc5676e7edbf5245e,"[508156013, 508184016, 508184019, 508184020, 508184022]"
9807,812ca0d31580e8df47dfdef090fd6f3bd346c99ff66eab9ba1d44d9c6e8242b0,"[300024009, 510465002, 300024047, 300024016, 300024048, 510465010, 510465008, 510465012, 510465015, 300024063]"
9808,8132e9cb55a3c407f8626844f8fa1cc5f75366d9cc831431adb2378a16a9de89,"[333323043, 333323018, 333323019, 333323030, 333323038]"
9809,81331d08531ff46303d88e5348d6e5cc3299f44a8662e1c29a2881953b033b4b,"[358753001, 358753005, 478646001, 478646003, 452511002]"
9810,8135745a0d1f908194de6dbfc7c87a963b6141e1b7ebd20bdd6b276ee9517eb3,"[488561027, 488561032, 488561003, 488561036, 488561015]"
9811,81388c3aab5ec056d0d2a0f45bd94819ff8ece07881af2e65c767f80f87b15f2,"[509091010, 509091011, 509091026, 509091058, 509091060]"
9812,813d86d305a0c5a39319111fe6fa27cc915f09aeb21806e30867a6f109c0bc51,"[399087042, 399087011, 399087014, 399087015, 399087047, 399087017, 399087019, 399087051, 399087054, 399087028, 399087029, 399087030, 399087001]"
9813,814045abd23d9e16354f2109d4912d07cb4f3302da0341c76461c5b92f44726a,"[214844001, 214844002, 214844004, 214844008, 146721001, 146721002, 126589006, 186264015, 186264016, 126589012]"
9814,8144b1fe317d434500d72cf7bc3211f7215613d2852f5c5f4b25d78d2614f0ee,"[399256001, 399256002, 399256003, 399256009, 399256013]"
9815,81468fcf6ee54f1777a6724d3cd2218a09827ba02431234c263109690521f483,"[349301025, 349301028, 349301029, 349301045, 349301046]"
9816,8149a291ff8cdecc000eb4a90f9341fdcf45468146431bb2186505e93ebad107,"[400456001, 146706001, 348330037, 348330041, 147339034]"
9817,814ac5974fc5967c7e7510e01c8ef7b7410fe13b028cdd8e86ca86fd90a1cc34,"[294008002, 429313031, 294008040, 429313002, 294008047, 294008050, 429313013, 294008056, 429313021, 429313023]"
